week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,season
6,NO,A.Kamara,4.2,0.0,77.6,42.8,0.0,1.0,0.2,23.44,17.4,0.2,11.840000000000002,0.2,44.0,-6.039999999999999,0.2,0.6267605633802817,TB,0.0810853441711743,0.0330698552645182,0.1315188792817628,48.797250859106526,51.20274914089347,271.0,117.8,-19.8,0.0588530721466241,0.010151584355019,0.1455252114367687,22.4,2024
7,NO,A.Kamara,4.333333333333333,0.0,71.33333333333333,39.66666666666666,0.0,1.0,0.1666666666666666,22.433333333333337,7.4,0.1666666666666666,10.833333333333336,0.1666666666666666,44.0,-4.466666666666672,0.2011494252873563,0.6375,DEN,-0.0033633960179949,0.003687665095512,-0.0097979709139275,52.38095238095239,47.61904761904761,188.66666666666663,112.0,-20.5,-0.1568727692113584,-0.221142027218967,-0.0721176852138243,16.0,2024
8,NO,A.Kamara,4.428571428571429,0.0,62.57142857142857,36.0,0.0,0.8571428571428571,0.1428571428571428,20.285714285714285,18.2,0.1428571428571428,12.885714285714284,0.1428571428571428,44.0,-8.152380952380952,0.1971830985915492,0.615819209039548,LAC,-0.0586892995717164,0.0096429251966096,-0.1147337119913523,54.976303317535546,45.02369668246445,190.66666666666663,110.0,-14.5,-0.1555510963639694,-0.1601961741655312,-0.1491168034092135,13.833333333333334,2024
9,NO,A.Kamara,4.625,0.0,63.125,38.375,0.0,0.75,0.125,20.025,26.5,0.125,12.624999999999998,0.125,44.0,-5.691666666666665,0.2094861660079051,0.6071428571428571,CAR,-0.0803986569532183,-0.0043582898612224,-0.1383341747375963,56.93877551020409,43.06122448979592,237.125,154.125,-6.25,0.1435062067015244,0.2070897106958166,0.0826548063944869,33.125,2024
10,NO,A.Kamara,4.666666666666667,0.0,73.33333333333333,40.77777777777778,0.0,0.6666666666666666,0.1111111111111111,20.744444444444444,14.9,0.1111111111111111,13.34444444444444,0.1111111111111111,44.0,-3.3777777777777764,0.2167832167832167,0.6271186440677966,ATL,-0.0491729469179035,0.0294989776995674,-0.1129331995490564,55.39823008849557,44.60176991150443,220.33333333333331,127.88888888888889,-5.666666666666667,0.0244885709863615,0.0448489575268464,-0.001840924861173,23.11111111111111,2024
11,NO,A.Kamara,4.6,0.0,71.5,42.1,0.0,0.6,0.1,20.16,10.9,0.1,12.76,0.1,44.00000000000001,-0.293333333333333,0.2200647249190938,0.6332046332046332,CLE,-0.0451523527204027,0.0023940400240698,-0.0846057424445395,54.87012987012987,45.12987012987013,224.0,118.77777777777776,-18.444444444444443,-0.0037340177206918,0.0234228181992203,-0.0382207960791643,23.0,2024
13,NO,A.Kamara,4.363636363636363,0.0,71.0909090909091,40.27272727272727,0.0,0.5454545454545454,0.0909090909090909,19.318181818181817,14.9,0.0909090909090909,11.918181818181816,0.0909090909090909,44.0,-1.884848484848483,0.2130177514792899,0.631578947368421,LA,-0.0148154473108063,0.0434291503515378,-0.0633255718262406,54.761904761904766,45.23809523809524,236.63636363636363,144.45454545454547,-21.181818181818183,0.0473712022025365,0.0728229853600274,0.0213843965762696,25.09090909090909,2024
14,NO,A.Kamara,4.25,0.0,74.5,37.5,0.0,0.5,0.0833333333333333,18.95,12.9,0.0833333333333333,11.55,0.0833333333333333,43.99999999999999,-5.383333333333331,0.208,0.6464968152866242,NYG,-0.0190396391549004,0.0323473005661558,-0.0619705001876817,54.79082321187584,45.20917678812416,207.91666666666663,145.91666666666666,-19.0,0.0474588826313596,0.0116624239386006,0.0884320599658406,21.25,2024
15,NO,A.Kamara,4.307692307692308,0.0,72.15384615384616,37.30769230769231,0.0,0.4615384615384615,0.0769230769230769,18.484615384615385,17.0,0.0769230769230769,11.084615384615384,0.0769230769230769,44.0,-5.584615384615384,0.2044334975369458,0.6376811594202898,WAS,-0.0242176608599619,0.0066892663348294,-0.0503585665714444,54.46650124069479,45.53349875930521,204.15384615384616,137.07692307692307,-14.384615384615383,0.028891669665802,0.0739381088305415,-0.0205221527974578,22.76923076923077,2024
16,NO,A.Kamara,4.285714285714286,0.0,67.85714285714286,38.785714285714285,0.0,0.4285714285714285,0.1428571428571428,18.37857142857143,0.0,0.0714285714285714,10.97857142857143,0.0714285714285714,43.99999999999999,-3.445238095238098,0.2013729977116704,0.625,GB,-0.0301806993556593,-0.0024717338244472,-0.0529008489669351,55.30921820303384,44.69078179696616,234.3571428571429,100.71428571428572,-18.928571428571427,-0.06190640644657,-0.0512630346117489,-0.0777920360507806,19.642857142857142,2024
17,NO,A.Kamara,4.285714285714286,0.0,67.85714285714286,38.785714285714285,0.0,0.4285714285714285,0.1428571428571428,18.37857142857143,0.0,0.0714285714285714,10.97857142857143,0.0714285714285714,43.99999999999999,-3.445238095238098,0.1888412017167382,0.6,LV,-0.049345227841329,-0.009980522785399,-0.0810445947930618,55.71428571428572,44.285714285714285,225.66666666666663,115.33333333333331,-18.2,0.0083236644807928,0.0566710854449397,-0.0563078747715393,24.666666666666668,2024
18,NO,A.Kamara,4.285714285714286,0.0,67.85714285714286,38.785714285714285,0.0,0.4285714285714285,0.1428571428571428,18.37857142857143,0.0,0.0714285714285714,10.97857142857143,0.0714285714285714,43.99999999999999,-3.445238095238098,0.1756487025948103,0.582901554404145,TB,-0.0576593410603033,-0.005581641536784,-0.0977944102419629,56.80166147455867,43.19833852544133,260.8125,97.25,-19.0625,0.0128132820256309,0.0500856468939527,-0.0531301327413999,22.375,2024
4,CAR,C.Hubbard,3.0,0.0,64.0,22.33333333333333,0.0,0.0,0.3333333333333333,13.633333333333336,22.1,0.3333333333333333,12.233333333333334,0.3333333333333333,27.9,-1.7763568394002505e-15,0.1063829787234042,0.5967741935483871,CIN,-0.2152848578528458,-0.1070445197793372,-0.2870878543966584,60.588235294117645,39.41176470588236,175.33333333333334,141.33333333333334,-7.0,0.1290778730952282,0.141832575390606,0.1188475389624772,24.666666666666668,2024
5,CAR,C.Hubbard,3.25,0.0,74.0,21.0,0.0,0.25,0.25,15.75,15.500000000000002,0.25,14.35,0.25,27.9,4.783333333333335,0.1037037037037037,0.6206896551724138,CHI,-0.1542575279013835,-0.0795679730561955,-0.2036999092777756,60.25104602510461,39.74895397489539,190.0,120.75,-20.0,-0.1490667765700687,-0.2416773968548521,-0.0323773950112416,18.75,2024
6,CAR,C.Hubbard,3.0,0.0,78.6,16.4,0.0,0.4,0.2,15.7,13.3,0.2,14.3,0.2,27.899999999999995,6.133333333333333,0.1058823529411764,0.6442307692307693,ATL,-0.1751127613039204,-0.0291780144011748,-0.2662211944531484,61.61616161616161,38.38383838383838,192.0,142.0,-7.6,0.0343676479676439,0.053481698114217,0.0157344544285317,23.0,2024
7,CAR,C.Hubbard,3.0,0.0,80.83333333333333,15.5,0.0,0.3333333333333333,0.1666666666666666,15.3,11.2,0.1666666666666666,13.9,0.1666666666666666,27.9,1.6666666666666696,0.1153846153846153,0.672,WAS,-0.1590207212915501,-0.024702391274066,-0.2424330175581156,61.55988857938719,38.440111420612816,232.0,137.66666666666666,-16.5,0.102258206873232,0.1997878724696072,-0.0136732824205725,24.166666666666668,2024
8,CAR,C.Hubbard,2.571428571428572,0.0,76.71428571428571,13.285714285714286,0.0,0.4285714285714285,0.1428571428571428,14.714285714285714,9.1,0.1428571428571428,13.314285714285711,0.1428571428571428,27.899999999999995,-1.3809523809523796,0.1066666666666666,0.6917808219178082,DEN,-0.1812510110570785,-0.0312733500302086,-0.2808160129152527,60.0997506234414,39.900249376558605,191.7142857142857,110.0,-22.714285714285715,-0.1866483213150873,-0.2774500992186783,-0.0575080149633134,15.142857142857142,2024
9,CAR,C.Hubbard,2.5,0.0,74.125,13.5,0.0,0.375,0.125,14.0125,20.2,0.125,12.6125,0.125,27.9,-2.8125,0.1,0.7073170731707317,NO,-0.1917525227190127,-0.0460438180148398,-0.2860657934002591,60.95444685466378,39.04555314533623,262.75,139.375,-14.375,0.0027129498233484,-0.0691580081602877,0.1050852411951619,23.5,2024
10,CAR,C.Hubbard,2.333333333333333,0.0,73.88888888888889,12.0,0.0,0.5555555555555556,0.1111111111111111,14.7,24.9,0.1111111111111111,13.3,0.1111111111111111,27.9,-1.200000000000001,0.1010452961672473,0.7158469945355191,NYG,-0.1722589852557246,-0.0403098257908411,-0.2592056168236445,60.588235294117645,39.41176470588236,208.88888888888889,142.88888888888889,-24.444444444444443,0.0506001586437131,-0.0100589750257994,0.1234952548989212,20.444444444444443,2024
12,CAR,C.Hubbard,2.5,0.0,81.8,12.4,0.0,0.6,0.1,15.720000000000002,13.0,0.1,14.320000000000002,0.1,27.9,2.346666666666664,0.1121794871794871,0.7452830188679245,KC,-0.1569909996285113,-0.0107798387082745,-0.2595171185664822,58.97887323943662,41.02112676056338,221.2,84.5,-9.8,-0.0103937338247021,0.0566134645068504,-0.1110508352485193,19.1,2024
13,CAR,C.Hubbard,2.363636363636364,0.0,79.63636363636364,11.454545454545457,0.0,0.6363636363636364,0.0909090909090909,15.472727272727274,2.3,0.0909090909090909,14.072727272727274,0.0909090909090909,27.899999999999995,3.8939393939393927,0.1152737752161383,0.7565217391304347,TB,-0.1272691340526519,0.0020085045867509,-0.2158154618878594,59.33014354066985,40.66985645933015,271.45454545454544,117.0909090909091,-19.727272727272727,0.0674419398311196,0.1013489074689738,0.0126299244766934,24.09090909090909,2024
14,CAR,C.Hubbard,2.1666666666666665,0.0,76.58333333333333,10.5,0.0,0.5833333333333334,0.0833333333333333,14.375,19.700000000000003,0.1666666666666666,12.525,0.1666666666666666,26.4,-0.9749999999999996,0.1017811704834605,0.7489878542510121,PHI,-0.1165244034629515,-0.0193160469171455,-0.180228908966271,60.28776978417266,39.71223021582734,198.16666666666663,104.25,-22.25,-0.0890801694190437,-0.080427706258724,-0.1022783106889517,17.166666666666668,2024
15,CAR,C.Hubbard,2.230769230769231,0.0,77.76923076923077,10.846153846153848,0.0,0.6153846153846154,0.0769230769230769,14.784615384615384,8.9,0.1538461538461538,12.934615384615384,0.1538461538461538,26.4,-3.1179487179487198,0.1056338028169014,0.7692307692307693,DAL,-0.1048631277183814,-0.0285717894908411,-0.1561801713691933,59.501965923984265,40.49803407601573,235.3846153846154,141.76923076923077,-17.153846153846153,0.0857137054445904,0.020001971777102,0.1627739836451828,27.692307692307693,2024
16,CAR,C.Hubbard,2.357142857142857,0.0,74.5,11.285714285714286,0.0,0.5714285714285714,0.0714285714285714,14.364285714285716,31.5,0.1428571428571428,12.514285714285716,0.1428571428571428,26.4,-4.064285714285713,0.1079295154185022,0.7692307692307693,ARI,-0.1189359515225937,-0.0466188286685388,-0.1665447240681799,60.02460024600246,39.97539975399754,231.64285714285717,118.71428571428572,-15.642857142857142,0.0470024525573435,0.0805256255740514,0.0036901436184015,21.0,2024
17,CAR,C.Hubbard,2.4,0.0,79.66666666666667,11.4,0.0,0.6666666666666666,0.0666666666666666,15.506666666666666,0.0,0.1333333333333333,13.656666666666666,0.1333333333333333,29.7,4.526666666666669,0.1125,0.7728706624605678,TB,-0.0917457433722822,-0.0001416780377995,-0.1549147550272988,58.95096921322691,41.04903078677309,265.3333333333333,101.13333333333334,-17.8,0.0207939822627349,0.0606059280186809,-0.0485824557557627,22.933333333333334,2024
18,CAR,C.Hubbard,2.4,0.0,79.66666666666667,11.4,0.0,0.6666666666666666,0.0666666666666666,15.506666666666666,0.0,0.1333333333333333,13.656666666666666,0.1333333333333333,29.7,4.526666666666669,0.1065088757396449,0.7469512195121951,ATL,-0.0947213820207787,-0.0062569657638769,-0.1542427267851266,59.58829902491875,40.41170097508125,228.6875,115.1875,-11.6875,0.0223649052357204,0.0565049604814606,-0.0252959639687287,22.8125,2024
4,CAR,M.Sanders,1.3333333333333333,0.0,19.666666666666668,6.0,0.0,0.3333333333333333,0.0,5.9,6.6000000000000005,0.0,5.9,0.0,5.9,0.0,0.0744680851063829,0.3064516129032258,CIN,-0.2152848578528458,-0.1070445197793372,-0.2870878543966584,60.588235294117645,39.41176470588236,175.33333333333334,141.33333333333334,-7.0,0.1290778730952282,0.141832575390606,0.1188475389624772,24.666666666666668,2024
5,CAR,M.Sanders,1.5,0.0,22.75,8.0,0.0,0.25,0.0,6.075,4.300000000000001,0.0,6.075,0.0,6.075,1.291666666666667,0.0814814814814814,0.2873563218390804,CHI,-0.1542575279013835,-0.0795679730561955,-0.2036999092777756,60.25104602510461,39.74895397489539,190.0,120.75,-20.0,-0.1490667765700687,-0.2416773968548521,-0.0323773950112416,18.75,2024
6,CAR,M.Sanders,1.4,0.0,19.4,11.8,0.0,0.2,0.0,5.720000000000001,2.3000000000000003,0.0,5.720000000000001,0.0,5.720000000000001,1.58,0.0823529411764705,0.2596153846153846,ATL,-0.1751127613039204,-0.0291780144011748,-0.2662211944531484,61.61616161616161,38.38383838383838,192.0,142.0,-7.6,0.0343676479676439,0.053481698114217,0.0157344544285317,23.0,2024
7,CAR,M.Sanders,1.3333333333333333,0.0,16.333333333333332,11.833333333333334,0.0,0.1666666666666666,0.0,5.15,2.8000000000000003,0.0,5.15,0.0,5.15,-0.7499999999999991,0.0721153846153846,0.24,WAS,-0.1590207212915501,-0.024702391274066,-0.2424330175581156,61.55988857938719,38.440111420612816,232.0,137.66666666666666,-16.5,0.102258206873232,0.1997878724696072,-0.0136732824205725,24.166666666666668,2024
8,CAR,M.Sanders,1.1428571428571428,0.0,18.857142857142858,9.285714285714286,0.0,0.1428571428571428,0.0,4.814285714285715,10.5,0.0,4.814285714285715,0.0,4.814285714285715,-1.6809523809523808,0.0755555555555555,0.2260273972602739,DEN,-0.1812510110570785,-0.0312733500302086,-0.2808160129152527,60.0997506234414,39.900249376558605,191.7142857142857,110.0,-22.714285714285715,-0.1866483213150873,-0.2774500992186783,-0.0575080149633134,15.142857142857142,2024
9,CAR,M.Sanders,1.75,0.0,17.375,12.875,0.0,0.125,0.0,5.525,0.0,0.0,5.525,0.0,5.525,-0.3250000000000002,0.0923076923076923,0.2073170731707317,NO,-0.1917525227190127,-0.0460438180148398,-0.2860657934002591,60.95444685466378,39.04555314533623,262.75,139.375,-14.375,0.0027129498233484,-0.0691580081602877,0.1050852411951619,23.5,2024
10,CAR,M.Sanders,1.6666666666666667,0.0,14.88888888888889,10.88888888888889,0.0,0.1111111111111111,0.0,4.911111111111111,0.5,0.0,4.911111111111111,0.0,4.911111111111111,-0.4777777777777778,0.0905923344947735,0.1967213114754098,NYG,-0.1722589852557246,-0.0403098257908411,-0.2592056168236445,60.588235294117645,39.41176470588236,208.88888888888889,142.88888888888889,-24.444444444444443,0.0506001586437131,-0.0100589750257994,0.1234952548989212,20.444444444444443,2024
12,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0833333333333333,0.1792452830188679,KC,-0.1569909996285113,-0.0107798387082745,-0.2595171185664822,58.97887323943662,41.02112676056338,221.2,84.5,-9.8,-0.0103937338247021,0.0566134645068504,-0.1110508352485193,19.1,2024
13,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0749279538904899,0.1652173913043478,TB,-0.1272691340526519,0.0020085045867509,-0.2158154618878594,59.33014354066985,40.66985645933015,271.45454545454544,117.0909090909091,-19.727272727272727,0.0674419398311196,0.1013489074689738,0.0126299244766934,24.09090909090909,2024
14,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0661577608142493,0.1538461538461538,PHI,-0.1165244034629515,-0.0193160469171455,-0.180228908966271,60.28776978417266,39.71223021582734,198.16666666666663,104.25,-22.25,-0.0890801694190437,-0.080427706258724,-0.1022783106889517,17.166666666666668,2024
15,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0610328638497652,0.1391941391941392,DAL,-0.1048631277183814,-0.0285717894908411,-0.1561801713691933,59.501965923984265,40.49803407601573,235.3846153846154,141.76923076923077,-17.153846153846153,0.0857137054445904,0.020001971777102,0.1627739836451828,27.692307692307693,2024
16,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0572687224669603,0.1328671328671328,ARI,-0.1189359515225937,-0.0466188286685388,-0.1665447240681799,60.02460024600246,39.97539975399754,231.64285714285717,118.71428571428572,-15.642857142857142,0.0470024525573435,0.0805256255740514,0.0036901436184015,21.0,2024
17,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,0.0,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0541666666666666,0.1198738170347003,TB,-0.0917457433722822,-0.0001416780377995,-0.1549147550272988,58.95096921322691,41.04903078677309,265.3333333333333,101.13333333333334,-17.8,0.0207939822627349,0.0606059280186809,-0.0485824557557627,22.933333333333334,2024
18,CAR,M.Sanders,1.5,0.0,13.9,9.8,0.0,0.1,0.0,4.470000000000001,25.6,0.0,4.470000000000001,0.0,4.470000000000001,-0.8033333333333341,0.0512820512820512,0.1158536585365853,ATL,-0.0947213820207787,-0.0062569657638769,-0.1542427267851266,59.58829902491875,40.41170097508125,228.6875,115.1875,-11.6875,0.0223649052357204,0.0565049604814606,-0.0252959639687287,22.8125,2024
4,CAR,J.Mingo,1.6666666666666667,0.0,1.6666666666666667,19.666666666666668,0.0,0.0,0.0,3.1333333333333333,5.4,0.0,3.1333333333333333,0.0,3.1333333333333333,0.0,0.1170212765957446,0.032258064516129,CIN,-0.2152848578528458,-0.1070445197793372,-0.2870878543966584,60.588235294117645,39.41176470588236,175.33333333333334,141.33333333333334,-7.0,0.1290778730952282,0.141832575390606,0.1188475389624772,24.666666666666668,2024
5,CAR,J.Mingo,2.0,0.0,1.25,20.75,0.0,0.0,0.0,3.7,5.7,0.0,3.7,0.0,3.7,-0.2000000000000001,0.1185185185185185,0.0229885057471264,CHI,-0.1542575279013835,-0.0795679730561955,-0.2036999092777756,60.25104602510461,39.74895397489539,190.0,120.75,-20.0,-0.1490667765700687,-0.2416773968548521,-0.0323773950112416,18.75,2024
6,CAR,J.Mingo,2.0,0.0,1.0,24.0,0.0,0.0,0.0,4.1,1.1,0.0,4.1,0.0,4.1,0.9333333333333343,0.1235294117647058,0.0192307692307692,ATL,-0.1751127613039204,-0.0291780144011748,-0.2662211944531484,61.61616161616161,38.38383838383838,192.0,142.0,-7.6,0.0343676479676439,0.053481698114217,0.0157344544285317,23.0,2024
7,CAR,J.Mingo,1.8333333333333333,0.0,0.8333333333333334,20.166666666666668,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,3.6,0.4666666666666672,0.1057692307692307,0.016,WAS,-0.1590207212915501,-0.024702391274066,-0.2424330175581156,61.55988857938719,38.440111420612816,232.0,137.66666666666666,-16.5,0.102258206873232,0.1997878724696072,-0.0136732824205725,24.166666666666668,2024
8,CAR,J.Mingo,1.8333333333333333,0.0,0.8333333333333334,20.166666666666668,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,3.6,0.4666666666666672,0.0977777777777777,0.0136986301369863,DEN,-0.1812510110570785,-0.0312733500302086,-0.2808160129152527,60.0997506234414,39.900249376558605,191.7142857142857,110.0,-22.714285714285715,-0.1866483213150873,-0.2774500992186783,-0.0575080149633134,15.142857142857142,2024
9,CAR,J.Mingo,1.5714285714285714,0.0,0.7142857142857143,17.285714285714285,0.0,0.0,0.0,3.085714285714286,0.0,0.0,3.085714285714286,0.0,3.085714285714286,-0.8190476190476188,0.0961538461538461,0.0121951219512195,NO,-0.1917525227190127,-0.0460438180148398,-0.2860657934002591,60.95444685466378,39.04555314533623,262.75,139.375,-14.375,0.0027129498233484,-0.0691580081602877,0.1050852411951619,23.5,2024
10,CAR,J.Mingo,1.375,0.0,0.625,15.125,0.0,0.0,0.0,2.7,0.0,0.0,2.7,0.0,2.7,-2.333333333333333,0.0905923344947735,0.0109289617486338,NYG,-0.1722589852557246,-0.0403098257908411,-0.2592056168236445,60.588235294117645,39.41176470588236,208.88888888888889,142.88888888888889,-24.444444444444443,0.0506001586437131,-0.0100589750257994,0.1234952548989212,20.444444444444443,2024
12,CAR,J.Mingo,1.2222222222222223,0.0,0.5555555555555556,13.444444444444445,0.0,0.0,0.0,2.4000000000000004,1.8,0.0,2.4000000000000004,0.0,2.4000000000000004,-2.4000000000000004,0.0833333333333333,0.0094339622641509,KC,-0.1569909996285113,-0.0107798387082745,-0.2595171185664822,58.97887323943662,41.02112676056338,221.2,84.5,-9.8,-0.0103937338247021,0.0566134645068504,-0.1110508352485193,19.1,2024
13,CAR,J.Mingo,1.2,0.0,0.5,12.9,0.0,0.0,0.0,2.34,1.2,0.0,2.34,0.0,2.34,-1.7399999999999998,0.0749279538904899,0.008695652173913,TB,-0.1272691340526519,0.0020085045867509,-0.2158154618878594,59.33014354066985,40.66985645933015,271.45454545454544,117.0909090909091,-19.727272727272727,0.0674419398311196,0.1013489074689738,0.0126299244766934,24.09090909090909,2024
14,CAR,J.Mingo,1.181818181818182,0.0,0.4545454545454545,11.909090909090908,0.0,0.0,0.0,2.2363636363636363,0.0,0.0,2.2363636363636363,0.0,2.2363636363636363,-1.2363636363636363,0.0661577608142493,0.0080971659919028,PHI,-0.1165244034629515,-0.0193160469171455,-0.180228908966271,60.28776978417266,39.71223021582734,198.16666666666663,104.25,-22.25,-0.0890801694190437,-0.080427706258724,-0.1022783106889517,17.166666666666668,2024
15,CAR,J.Mingo,1.0833333333333333,0.0,0.4166666666666667,10.916666666666666,0.0,0.0,0.0,2.0500000000000003,0.0,0.0,2.0500000000000003,0.0,2.0500000000000003,-1.0500000000000005,0.0610328638497652,0.0073260073260073,DAL,-0.1048631277183814,-0.0285717894908411,-0.1561801713691933,59.501965923984265,40.49803407601573,235.3846153846154,141.76923076923077,-17.153846153846153,0.0857137054445904,0.020001971777102,0.1627739836451828,27.692307692307693,2024
16,CAR,J.Mingo,1.0833333333333333,0.0,0.4166666666666667,10.916666666666666,0.0,0.0,0.0,2.0500000000000003,0.0,0.0,2.0500000000000003,0.0,2.0500000000000003,-1.0500000000000005,0.0572687224669603,0.0069930069930069,ARI,-0.1189359515225937,-0.0466188286685388,-0.1665447240681799,60.02460024600246,39.97539975399754,231.64285714285717,118.71428571428572,-15.642857142857142,0.0470024525573435,0.0805256255740514,0.0036901436184015,21.0,2024
17,CAR,J.Mingo,1.0833333333333333,0.0,0.4166666666666667,10.916666666666666,0.0,0.0,0.0,2.0500000000000003,2.2,0.0,2.0500000000000003,0.0,2.0500000000000003,-1.0500000000000005,0.0541666666666666,0.0063091482649842,TB,-0.0917457433722822,-0.0001416780377995,-0.1549147550272988,58.95096921322691,41.04903078677309,265.3333333333333,101.13333333333334,-17.8,0.0207939822627349,0.0606059280186809,-0.0485824557557627,22.933333333333334,2024
18,CAR,J.Mingo,1.0769230769230769,0.0,0.3846153846153846,11.0,0.0,0.0,0.0,2.0615384615384618,4.4,0.0,2.0615384615384618,0.0,2.0615384615384618,-0.9282051282051282,0.0512820512820512,0.0060975609756097,ATL,-0.0947213820207787,-0.0062569657638769,-0.1542427267851266,59.58829902491875,40.41170097508125,228.6875,115.1875,-11.6875,0.0223649052357204,0.0565049604814606,-0.0252959639687287,22.8125,2024
4,NO,J.Mims,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0408163265306122,ATL,0.1622498355694757,0.047547128325344,0.3317359253779688,40.588235294117645,59.41176470588236,181.0,144.33333333333334,-9.0,0.0121992528256414,0.002030749264768,0.0214792463666326,20.33333333333333,2024
5,NO,J.Mims,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0310077519379844,KC,0.1204880604564996,0.0553951477850638,0.203276133854151,44.16666666666666,55.833333333333336,234.0,99.25,-7.25,-0.0201759392517269,0.0385932922485861,-0.1002634213943105,18.0,2024
6,NO,J.Mims,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.1,3.8,0.0,1.1,0.0,1.1,0.0,0.0,0.028169014084507,TB,0.0810853441711743,0.0330698552645182,0.1315188792817628,48.797250859106526,51.20274914089347,271.0,117.8,-19.8,0.0588530721466241,0.010151584355019,0.1455252114367687,22.4,2024
7,NO,J.Mims,1.0,0.0,8.0,6.5,0.0,0.0,0.0,2.45,0.0,0.0,2.45,0.0,2.45,0.0,0.0229885057471264,0.03125,DEN,-0.0033633960179949,0.003687665095512,-0.0097979709139275,52.38095238095239,47.61904761904761,188.66666666666663,112.0,-20.5,-0.1568727692113584,-0.221142027218967,-0.0721176852138243,16.0,2024
8,NO,J.Mims,1.0,0.0,8.0,6.5,0.0,0.0,0.0,2.45,0.0,0.0,2.45,0.0,2.45,0.0,0.0187793427230046,0.0282485875706214,LAC,-0.0586892995717164,0.0096429251966096,-0.1147337119913523,54.976303317535546,45.02369668246445,190.66666666666663,110.0,-14.5,-0.1555510963639694,-0.1601961741655312,-0.1491168034092135,13.833333333333334,2024
9,NO,J.Mims,1.0,0.0,8.0,6.5,0.0,0.0,0.0,2.45,4.8,0.0,2.45,0.0,2.45,0.0,0.0158102766798418,0.0255102040816326,CAR,-0.0803986569532183,-0.0043582898612224,-0.1383341747375963,56.93877551020409,43.06122448979592,237.125,154.125,-6.25,0.1435062067015244,0.2070897106958166,0.0826548063944869,33.125,2024
10,NO,J.Mims,1.0,0.0,9.666666666666666,12.666666666666666,0.0,0.0,0.0,3.233333333333334,2.4,0.0,3.233333333333334,0.0,3.233333333333334,-8.881784197001252e-16,0.0174825174825174,0.0381355932203389,ATL,-0.0491729469179035,0.0294989776995674,-0.1129331995490564,55.39823008849557,44.60176991150443,220.33333333333331,127.88888888888889,-5.666666666666667,0.0244885709863615,0.0448489575268464,-0.001840924861173,23.11111111111111,2024
11,NO,J.Mims,1.0,0.0,9.75,10.5,0.0,0.0,0.0,3.0250000000000004,0.3,0.0,3.0250000000000004,0.0,3.0250000000000004,0.6416666666666662,0.0226537216828478,0.0424710424710424,CLE,-0.0451523527204027,0.0023940400240698,-0.0846057424445395,54.87012987012987,45.12987012987013,224.0,118.77777777777776,-18.444444444444443,-0.0037340177206918,0.0234228181992203,-0.0382207960791643,23.0,2024
13,NO,J.Mims,0.8,0.0,8.4,8.4,0.0,0.0,0.0,2.48,0.0,0.0,2.48,0.0,2.48,0.0199999999999995,0.0207100591715976,0.0456140350877193,LA,-0.0148154473108063,0.0434291503515378,-0.0633255718262406,54.761904761904766,45.23809523809524,236.63636363636363,144.45454545454547,-21.181818181818183,0.0473712022025365,0.0728229853600274,0.0213843965762696,25.09090909090909,2024
14,NO,J.Mims,0.8,0.0,8.4,8.4,0.0,0.0,0.0,2.48,0.0,0.0,2.48,0.0,2.48,0.0199999999999995,0.0186666666666666,0.0414012738853503,NYG,-0.0190396391549004,0.0323473005661558,-0.0619705001876817,54.79082321187584,45.20917678812416,207.91666666666663,145.91666666666666,-19.0,0.0474588826313596,0.0116624239386006,0.0884320599658406,21.25,2024
