week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against
16,NE,K.Bourne,2.4444444444444446,0.0,0.6666666666666666,28.11111111111111,0.0,0.0,0.1111111111111111,5.98888888888889,0,0.0,5.98888888888889,0.1111111111111111,18.0,0.9777777777777761,0.06912442396313365,0.003215434083601286,BUF,-0.08666900677314726,-0.030963226038303853,-0.12830174816445128,57.37898465171193,42.621015348288076,239.0,115.5,-15.285714285714286,0.008506093417269569,0.07358282431118313,-0.08561938112204312,21.714285714285715
17,NE,K.Bourne,2.4,0.0,0.6,27.1,0.0,0.0,0.1,5.7700000000000005,0,0.0,5.7700000000000005,0.1,18.0,0.46333333333333293,0.06823027718550106,0.0029498525073746312,LAC,-0.0848251277349,-0.043868988709760484,-0.11562222446278812,57.267759562841526,42.73224043715847,223.2,122.6,-14.333333333333334,-0.040872091253486405,-0.055921947710803735,-0.019320696806607966,18.133333333333333
4,NYJ,B.Allen,2.0,0.0,31.666666666666668,15.0,0.0,0.3333333333333333,0.3333333333333333,10.666666666666666,0,0.3333333333333333,2.5999999999999996,0.3333333333333333,19.6,0.0,0.0898876404494382,0.2714285714285714,DEN,0.13797444820221502,-0.027511975261920653,0.2696518174102369,57.14285714285714,42.857142857142854,150.33333333333334,125.33333333333333,-17.0,-0.1691148359478409,-0.2884647798516599,-0.03465730420809538,15.333333333333334
5,NYJ,B.Allen,1.75,0.0,32.25,14.25,0.0,0.25,0.25,9.4,0,0.25,2.5999999999999996,0.25,19.6,2.2666666666666657,0.06923076923076923,0.30337078651685395,MIN,0.01414519577862044,-0.07244240434289093,0.07456963615118596,60.0,40.0,296.25,72.5,-26.0,-0.20340705496230166,-0.21179537291853573,-0.18243626007171643,14.75
6,NYJ,B.Allen,1.6,0.0,28.4,14.4,0.0,0.2,0.2,8.280000000000001,0,0.0,8.280000000000001,0.2,19.6,-1.88,0.059782608695652176,0.3106796116504854,BUF,-0.06674019268638896,-0.13241522378781875,-0.029546680174864906,64.55696202531645,35.44303797468354,209.8,142.0,-16.6,-0.07072590715537323,-0.1470216917581036,0.03213211356830773,21.2
7,NYJ,B.Allen,1.3333333333333333,0.0,25.0,12.0,0.0,0.16666666666666666,0.16666666666666666,7.033333333333334,0,0.16666666666666666,0.7999999999999998,0.16666666666666666,19.6,-3.6333333333333337,0.05963302752293578,0.28688524590163933,PIT,-0.030838619684856145,-0.11714669951227616,0.01752366642533606,64.53333333333333,35.46666666666667,227.16666666666666,85.0,-19.333333333333332,-0.10069898968057646,-0.002847452721591675,-0.24227142613187366,14.333333333333334
8,NYJ,B.Allen,1.2857142857142858,0.0,22.0,10.571428571428571,0.0,0.14285714285714285,0.14285714285714285,6.257142857142857,0,0.0,6.257142857142857,0.14285714285714285,19.6,-4.190476190476191,0.05426356589147287,0.27205882352941174,NE,-0.03507753384004415,-0.12284351338594163,0.011386808272489815,65.66125290023201,34.33874709976798,225.0,135.0,-10.714285714285714,0.07006960671853647,0.11302757689883439,0.02222038250780858,23.285714285714285
9,NYJ,B.Allen,1.125,0.0,23.25,9.25,0.0,0.25,0.125,6.625,0,0.0,6.625,0.125,19.6,-2.7583333333333333,0.04878048780487805,0.294478527607362,HOU,-0.017527632608266862,-0.09668417329570936,0.027441697815496165,64.0081799591002,35.991820040899796,183.625,112.875,-23.875,-0.10217094010733259,-0.19432572608138707,0.027040796840415805,22.375
10,NYJ,B.Allen,1.0,0.0,21.666666666666668,8.222222222222221,0.0,0.2222222222222222,0.1111111111111111,5.988888888888889,0,0.0,5.988888888888889,0.1111111111111111,19.6,-2.088888888888889,0.047021943573667714,0.28415300546448086,ARI,-0.010844851342142303,-0.11816692148402749,0.05034474685815641,63.90423572744015,36.095764272559855,240.88888888888889,128.33333333333334,-13.88888888888889,0.07426594713711226,0.1267335427431334,0.011263519342480648,23.11111111111111
11,NYJ,B.Allen,1.0,0.0,22.2,8.1,0.0,0.2,0.1,5.83,0,0.0,5.83,0.1,19.6,-0.996666666666667,0.04519774011299435,0.295,IND,-0.02470379585103209,-0.09771657466194801,0.016011104933607367,64.38127090301003,35.618729096989966,249.8,143.8,-15.1,-0.02856309665032152,0.02311219892912893,-0.08427552469691654,21.7
13,NYJ,B.Allen,0.8333333333333334,16.583333333333332,19.416666666666668,6.75,0.08333333333333333,0.16666666666666666,0.08333333333333333,5.613333333333333,0,0.0,5.613333333333333,0.08333333333333333,19.6,-1.126666666666666,0.041884816753926704,0.27522935779816515,SEA,-0.02969539404232214,-0.1064315849605323,0.013421228082513751,64.15384615384615,35.84615384615385,219.63636363636363,129.36363636363637,-17.90909090909091,0.012269757374703764,0.012284460193029725,0.012250255719840921,20.727272727272727
14,NYJ,B.Allen,0.9230769230769231,15.307692307692308,18.76923076923077,7.461538461538462,0.07692307692307693,0.15384615384615385,0.07692307692307693,5.5430769230769235,0,0.0,5.5430769230769235,0.07692307692307693,19.6,-0.9564102564102566,0.04285714285714286,0.27310924369747897,MIA,-0.054374519237238246,-0.11305213934941145,-0.02173178912979053,64.32584269662921,35.674157303370784,213.83333333333334,107.41666666666667,-12.916666666666666,-0.020632010630363202,0.024308057447058967,-0.08335754734619975,20.833333333333332
15,NYJ,B.Allen,1.1428571428571428,14.214285714285714,20.5,9.642857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,5.868571428571428,0,0.0,5.868571428571428,0.07142857142857142,19.6,1.8847619047619046,0.05010893246187364,0.29343629343629346,JAX,-0.030408684175885506,-0.10477212976538638,0.010598318741781626,64.51612903225806,35.483870967741936,272.9230769230769,128.07692307692307,-13.615384615384615,0.14171524804855923,0.22966815939842852,0.032072052327855004,26.384615384615383
16,NYJ,B.Allen,1.0666666666666667,13.266666666666667,19.466666666666665,9.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,5.510666666666666,0,0.0,5.510666666666666,0.06666666666666667,19.6,-0.41066666666666585,0.04693877551020408,0.2826086956521739,LA,-0.006295419419706605,-0.07939866041110721,0.034568868097730084,64.17370325693607,35.826296743063935,233.28571428571428,134.07142857142858,-17.642857142857142,0.03836004195562669,0.06548646044642899,0.007893938776258314,24.142857142857142
17,NYJ,B.Allen,1.0625,12.4375,18.5625,8.75,0.0625,0.125,0.0625,5.29125,0,0.0,5.29125,0.0625,19.6,-1.0912499999999996,0.045112781954887216,0.2711864406779661,BUF,-0.008205876064829032,-0.08984160015063664,0.03683955026108981,64.46188340807176,35.53811659192825,238.73333333333332,116.2,-14.8,0.0033219307219346183,0.07175854623964034,-0.09449680505803944,21.666666666666668
4,TEN,T.Boyd,2.6666666666666665,0.0,0.0,25.666666666666668,0.0,0.0,0.0,5.233333333333333,0,0.0,5.233333333333333,0.0,5.233333333333333,0.0,0.15053763440860216,0.0,MIA,-0.26468222441146344,-0.020805725858420398,-0.40920163096141493,62.643678160919535,37.35632183908046,187.66666666666666,112.66666666666667,-14.0,-0.015992029503458467,0.11550539605662058,-0.1627355333893438,22.0
6,TEN,T.Boyd,2.5,0.0,0.0,27.0,0.0,0.0,0.0,5.2,0,0.0,5.2,0.0,5.2,0.13333333333333286,0.1415929203539823,0.0,IND,-0.23581956387146785,-0.030066787620563418,-0.4001027883198644,55.319148936170215,44.680851063829785,273.0,153.4,-18.2,0.01697666178097701,0.11496079298413406,-0.08450690267943563,24.4
7,TEN,T.Boyd,2.6,0.0,0.0,25.4,0.0,0.0,0.0,5.140000000000001,0,0.0,5.140000000000001,0.0,5.140000000000001,0.293333333333333,0.1357142857142857,0.0,BUF,-0.19893858000808676,0.003089909128454202,-0.3672956542885375,54.137931034482754,45.86206896551724,223.5,136.5,-17.5,-0.03520014446088666,-0.0775289356652448,0.02471983269852938,21.0
8,TEN,T.Boyd,3.0,0.0,0.0,28.333333333333332,0.0,0.0,0.0,5.833333333333333,0,0.0,5.833333333333333,0.0,5.833333333333333,0.6000000000000005,0.1340782122905028,0.0,DET,-0.20358597884723287,-0.06957484601969326,-0.30781685993531926,55.89887640449438,44.10112359550562,262.6666666666667,86.83333333333333,-18.666666666666668,-0.12571652489768112,-0.15809627871942405,-0.056452008026822285,18.666666666666668
9,TEN,T.Boyd,3.0,0.0,0.0,26.285714285714285,0.0,0.0,0.0,5.628571428571429,0,0.0,5.628571428571429,0.0,5.628571428571429,0.5714285714285712,0.1382488479262673,0.0,NE,-0.21815892991910715,-0.07638112518844772,-0.32942758679633344,55.73770491803278,44.26229508196721,226.0,131.625,-10.5,0.07502884794031363,0.12044859840387738,0.024650609434876104,23.125
10,TEN,T.Boyd,2.625,0.0,0.375,23.0,0.0,0.0,0.0,4.9625,0,0.0,4.9625,0.0,4.9625,-0.2958333333333334,0.12,0.0048543689320388345,LAC,-0.18261562717549815,-0.0781037808023005,-0.2690018027754844,54.400000000000006,45.6,206.625,107.0,-17.625,-0.18315327089553457,-0.22016531770355846,-0.12475648593176356,12.375
11,TEN,T.Boyd,2.625,0.0,0.375,23.0,0.0,0.0,0.0,4.9625,0,0.0,4.9625,0.0,4.9625,-0.2958333333333334,0.10989010989010989,0.004464285714285714,MIN,-0.15463954535915783,-0.052641718445918834,-0.23766103238156164,54.80943738656987,45.19056261343013,251.22222222222223,78.11111111111111,-23.0,-0.1673589279779821,-0.12346286131427794,-0.25712391823409614,16.555555555555557
12,TEN,T.Boyd,2.5555555555555554,0.0,0.3333333333333333,24.22222222222222,0.0,0.0,0.0,5.011111111111111,0,0.0,5.011111111111111,0.0,5.011111111111111,-1.644444444444444,0.10855263157894737,0.004149377593360996,HOU,-0.15353843765308894,-0.08563322101422734,-0.20673421567284989,55.775577557755774,44.224422442244226,206.72727272727272,106.63636363636364,-22.09090909090909,-0.1165988852067351,-0.16004599539953854,-0.05134434518742801,21.454545454545453
13,TEN,T.Boyd,2.9,0.0,0.3,27.3,0.0,0.0,0.0,5.66,0,0.0,5.66,0.0,5.66,0.07333333333333325,0.11585365853658537,0.0037313432835820895,WAS,-0.15019340561703093,-0.09649352685506103,-0.1928331467478092,55.37313432835821,44.62686567164179,203.5,145.58333333333334,-15.416666666666666,0.03692084778050808,0.07397555749530302,-0.0008749561285827883,23.083333333333332
14,TEN,T.Boyd,2.909090909090909,0.0,0.2727272727272727,28.181818181818183,0.0,0.0,0.0,5.754545454545454,0,0.0,5.754545454545454,0.0,5.754545454545454,2.1121212121212123,0.11748633879781421,0.0035842293906810036,JAX,-0.14558999994702465,-0.11636469040595789,-0.16736572078154496,57.00416088765603,42.995839112343965,281.6666666666667,128.25,-12.916666666666666,0.1659930125654323,0.27325136030716735,0.031998713040566895,28.083333333333332
15,TEN,T.Boyd,2.75,0.0,0.25,26.416666666666668,0.0,0.0,0.0,5.416666666666667,0,0.0,5.416666666666667,0.08333333333333333,11.499999999999998,1.216666666666666,0.11809045226130653,0.003257328990228013,CIN,-0.1466340826456234,-0.10377060157007835,-0.17883018155304636,56.83269476372924,43.16730523627076,239.30769230769232,129.3846153846154,-10.461538461538462,0.07203832897898342,0.08849835515555918,0.051383503887601656,26.307692307692307
16,TEN,T.Boyd,2.6923076923076925,0.0,0.23076923076923078,27.384615384615383,0.0,0.0,0.0,5.453846153846154,0,0.0,5.453846153846154,0.07692307692307693,11.499999999999998,-0.6871794871794874,0.11290322580645161,0.0030120481927710845,IND,-0.13944851208575051,-0.10947305242462146,-0.16185188277193882,57.02479338842975,42.97520661157025,236.28571428571428,138.21428571428572,-15.285714285714286,-0.024802885163883424,0.017909432608799215,-0.07345866224927425,22.642857142857142
17,TEN,T.Boyd,2.642857142857143,0.0,0.21428571428571427,26.857142857142858,0.0,0.0,0.0,5.3500000000000005,0,0.0,5.3500000000000005,0.07142857142857142,11.500000000000002,-1.4833333333333334,0.11087420042643924,0.002849002849002849,JAX,-0.1324092765039006,-0.11409918063226425,-0.14583905499340816,57.34806629834254,42.651933701657455,272.93333333333334,124.06666666666666,-13.533333333333333,0.13922947090405396,0.22424591441913688,0.030186641178186785,26.266666666666666
15,CHI,T.Bagent,0.0,2.0,-2.3333333333333335,0.0,0.0,0.0,0.0,-0.15333333333333335,0,0.0,-0.15333333333333335,0.0,-0.15333333333333335,0.0,0.0,0.0,MIN,-0.06169775861588151,-0.0052169559287207476,-0.09923541143059948,60.51032806804374,39.48967193195625,269.2307692307692,86.46153846153847,-21.153846153846153,-0.10126078203021827,-0.06829494118611125,-0.1636729789308052,17.846153846153847
16,CHI,T.Bagent,0.0,2.75,-1.75,0.0,0.0,0.0,0.0,-0.06500000000000002,0,0.0,-0.06500000000000002,0.0,-0.06500000000000002,0.11166666666666666,0.0,0.0,DET,-0.07142119366725246,-0.029931894085184776,-0.09942647088514811,60.15801354401806,39.841986455981946,242.07142857142858,98.85714285714286,-14.928571428571429,-0.09202535705502107,-0.12639603137877908,-0.034440391220790435,19.571428571428573
17,CHI,T.Bagent,0.0,2.75,-1.75,0.0,0.0,0.0,0.0,-0.06500000000000002,0,0.0,-0.06500000000000002,0.0,-0.06500000000000002,0.11166666666666666,0.0,0.0,SEA,-0.06768220218671214,-0.05438797612176336,-0.07637913795469116,60.84656084656085,39.15343915343915,220.26666666666668,123.93333333333334,-17.733333333333334,-0.012694535723889715,-0.0019826603176928007,-0.027301638550521905,21.6
4,LV,J.Meyers,4.666666666666667,0.0,1.0,50.666666666666664,0.0,0.0,0.3333333333333333,12.5,0,0.0,12.5,0.3333333333333333,21.2,0.0,0.16216216216216217,0.020833333333333332,CLE,-0.20716773557906193,-0.595037738839803,-0.038666832523166196,69.66292134831461,30.337078651685395,211.66666666666666,111.33333333333333,-16.0,-0.017339637271464845,-0.0362050896687394,0.01055997542872994,20.333333333333332
5,LV,J.Meyers,4.75,0.0,0.75,50.25,0.0,0.0,0.25,11.850000000000001,0,0.0,11.850000000000001,0.25,21.2,0.8166666666666647,0.2074074074074074,0.013333333333333334,DEN,-0.19605168318046176,-0.45259064967102436,-0.0573819715639415,64.93506493506493,35.064935064935064,166.0,110.0,-23.0,-0.2030158611192099,-0.29915411111803647,-0.07577405965017477,13.75
6,LV,J.Meyers,5.0,0.0,0.6,54.6,0.0,0.0,0.2,12.120000000000001,0,0.0,12.120000000000001,0.2,21.2,2.6466666666666647,0.21637426900584794,0.01020408163265306,PIT,-0.21015141135824608,-0.3695191112623754,-0.12237134135757594,63.97306397306397,36.02693602693603,227.2,90.6,-21.4,-0.07300314977770754,0.014041477335452674,-0.1893004794452905,14.6
7,LV,J.Meyers,5.0,0.0,0.6,54.6,0.0,0.0,0.2,12.120000000000001,0,0.0,12.120000000000001,0.2,21.2,2.6466666666666647,0.17452830188679244,0.008547008547008548,LA,-0.21394046584869597,-0.40267279551060176,-0.1129521140120622,64.80446927374301,35.19553072625698,225.4,157.0,-15.0,0.1545566067198518,0.20328531104180095,0.11296650239411181,27.8
8,LV,J.Meyers,5.0,0.0,0.6,54.6,0.0,0.0,0.2,12.120000000000001,0,0.0,12.120000000000001,0.2,21.2,2.6466666666666647,0.1450980392156863,0.00684931506849315,KC,-0.23214395254109624,-0.33356009056965974,-0.1760493120930629,64.20323325635104,35.79676674364896,221.66666666666666,89.83333333333333,-6.666666666666667,-0.06050999324422299,-0.03401094965797388,-0.09969072197531982,17.166666666666668
9,LV,J.Meyers,5.166666666666667,0.0,0.5,54.166666666666664,0.0,0.0,0.3333333333333333,12.966666666666667,0,0.16666666666666666,6.9,0.16666666666666666,21.2,0.466666666666665,0.15602836879432624,0.006060606060606061,CIN,-0.21664514991260286,-0.3525143645335083,-0.1404692951579313,63.991769547325106,36.0082304526749,223.625,139.0,-7.125,0.08380805544686645,0.07572088685807692,0.09292269217603492,24.625
11,LV,J.Meyers,5.571428571428571,0.0,0.42857142857142855,61.42857142857143,0.0,0.0,0.2857142857142857,13.757142857142856,0,0.14285714285714285,6.900000000000001,0.14285714285714285,21.2,2.5428571428571445,0.1746031746031746,0.005405405405405406,MIA,-0.2241337276075983,-0.35146198173535287,-0.15285960284803887,64.03669724770641,35.96330275229358,199.0,114.44444444444444,-11.333333333333334,-0.0369098639834731,0.014432301820590325,-0.10137536364776795,21.333333333333332
12,LV,J.Meyers,5.375,0.0,2.875,57.25,0.0,0.0,0.25,13.1375,0,0.125,6.9,0.125,21.2,1.6958333333333346,0.17039106145251395,0.01,DEN,-0.19090236096023205,-0.3195220657883632,-0.12212884269737531,64.9671052631579,35.03289473684211,201.72727272727272,97.54545454545455,-20.272727272727273,-0.1396379489130869,-0.17219590228600842,-0.09283589093951221,16.636363636363637
13,LV,J.Meyers,5.888888888888889,0.0,2.5555555555555554,64.33333333333333,0.0,0.0,0.2222222222222222,14.133333333333333,0,0.1111111111111111,6.900000000000001,0.2222222222222222,21.650000000000002,2.3333333333333357,0.18581907090464547,0.009345794392523364,KC,-0.19085868653656282,-0.3027588717545594,-0.13453140229199825,66.37298091042585,33.627019089574155,225.0,84.45454545454545,-10.181818181818182,0.005356906140911135,0.06777953567216288,-0.09015723784064271,19.818181818181817
14,LV,J.Meyers,5.9,0.0,2.3,67.6,0.0,0.0,0.2,14.290000000000001,0,0.1,6.9,0.2,21.65,1.2433333333333323,0.1963882618510158,0.008368200836820083,TB,-0.16801908355282394,-0.29004805183440263,-0.10497922234512043,65.814266487214,34.185733512786,273.6666666666667,113.16666666666667,-18.833333333333332,0.05994818401455731,0.10083514320046921,-0.00824440176054753,24.0
15,LV,J.Meyers,6.0,0.0,2.090909090909091,67.54545454545455,0.0,0.0,0.18181818181818182,14.236363636363636,0,0.09090909090909091,6.8999999999999995,0.18181818181818182,21.65,2.9303030303030315,0.20208333333333334,0.007662835249042145,ATL,-0.16644966343370943,-0.2746207920197086,-0.10976882254315705,65.50868486352357,34.49131513647642,231.84615384615384,117.15384615384616,-8.538461538461538,0.05957433919080731,0.13066366499473056,-0.03358450865373694,24.53846153846154
16,LV,J.Meyers,5.916666666666667,0.0,1.9166666666666667,66.83333333333333,0.0,0.0,0.16666666666666666,13.958333333333334,0,0.08333333333333333,6.900000000000001,0.16666666666666666,21.650000000000002,-0.5250000000000021,0.20463320463320464,0.007142857142857143,JAX,-0.17378212453237316,-0.28103747543718693,-0.11758260674033041,65.51724137931035,34.48275862068966,274.07142857142856,127.35714285714286,-13.642857142857142,0.15361632287013596,0.24107673161160434,0.04350591083921042,26.785714285714285
17,LV,J.Meyers,5.615384615384615,0.0,1.7692307692307692,64.84615384615384,0.0,0.0,0.15384615384615385,13.353846153846156,0,0.15384615384615385,6.5,0.15384615384615385,21.65,-3.120512820512822,0.1992818671454219,0.006600660066006601,NO,-0.16580172808355198,-0.27390624148430365,-0.1086121098831543,65.3475935828877,34.652406417112296,254.86666666666667,135.93333333333334,-15.0,0.03556698378529742,-0.02178623880058857,0.11491279548306452,21.866666666666667
12,ARI,C.Tune,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,-0.8333333333333334,0,0.0,-0.8333333333333334,0.0,-0.8333333333333334,0.0,0.0,0.01568627450980392,SEA,0.06917662310623837,0.038620654187090264,0.09772372209644593,50.87412587412587,49.12587412587413,214.2,137.5,-16.1,0.014458507558673176,0.004172321665929406,0.027250782378012713,22.2
13,ARI,C.Tune,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,-0.8333333333333334,0,0.0,-0.8333333333333334,0.0,-0.8333333333333334,0.0,0.0,0.0149812734082397,MIN,0.062041782015910825,0.022832809625000214,0.09576864884456646,53.025477707006374,46.97452229299363,263.27272727272725,74.0,-23.727272727272727,-0.14080300629749054,-0.08826714960650345,-0.24875339675842284,17.181818181818183
14,ARI,C.Tune,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,-0.8333333333333334,0,0.0,-0.8333333333333334,0.0,-0.8333333333333334,0.0,0.0,0.013651877133105802,SEA,0.06211295315630645,0.027045162910405242,0.09163382751880778,53.69318181818182,46.30681818181818,216.41666666666666,126.08333333333333,-17.75,-0.014540084535855894,-0.024593428258827467,-0.0007656980063299215,20.75
15,ARI,C.Tune,0.0,0.0,-1.6666666666666667,0.0,0.0,0.0,0.0,-0.8333333333333334,0,0.0,-0.8333333333333334,0.0,-0.8333333333333334,0.0,0.0,0.012738853503184714,NE,0.049908496494832866,0.022717949156515954,0.07202961975312457,54.49804432855281,45.5019556714472,222.23076923076923,124.0,-11.615384615384615,0.04874541654919334,0.09774363222166647,-0.008103341965830704,22.692307692307693
16,ARI,C.Tune,0.0,2.0,-1.5,0.0,0.0,0.0,0.0,-0.5700000000000001,0,0.0,-0.5700000000000001,0.0,-0.5700000000000001,0.6766666666666667,0.0,0.011730205278592375,CAR,0.06028121381985725,0.023971239235766485,0.09022674342066916,54.21686746987952,45.78313253012048,224.64285714285714,172.07142857142858,-13.214285714285714,0.12218281735021319,0.11804773085948451,0.1262276181097033,29.428571428571427
17,ARI,C.Tune,0.0,2.0,-1.5,0.0,0.0,0.0,0.0,-0.5700000000000001,0,0.0,-0.5700000000000001,0.0,-0.5700000000000001,0.6766666666666667,0.0,0.01098901098901099,LA,0.06667537156961838,0.045230518844807985,0.08440431035672677,54.25055928411633,45.74944071588367,234.8,130.13333333333333,-17.133333333333333,0.033433300885959964,0.06536834930456649,-0.004002521422932838,23.133333333333333
8,NO,C.Wilson,3.0,0.0,0.0,29.333333333333332,0.0,0.0,0.3333333333333333,7.933333333333334,0,0.3333333333333333,1.299999999999999,0.3333333333333333,17.7,0.0,0.051643192488262914,0.0,LAC,-0.05868929957171649,0.009642925196609642,-0.11473371199135232,54.976303317535546,45.023696682464454,190.66666666666666,110.0,-14.5,-0.15555109636396944,-0.16019617416553125,-0.14911680340921352,13.833333333333334
9,NO,C.Wilson,3.0,0.0,0.0,29.333333333333332,0.0,0.0,0.3333333333333333,7.933333333333334,0,0.3333333333333333,1.299999999999999,0.3333333333333333,17.7,0.0,0.043478260869565216,0.0,CAR,-0.08039865695321839,-0.004358289861222408,-0.13833417473759632,56.93877551020409,43.06122448979592,237.125,154.125,-6.25,0.14350620670152442,0.20708971069581666,0.08265480639448694,33.125
10,NO,C.Wilson,2.75,0.0,0.0,30.5,0.0,0.0,0.25,7.300000000000001,0,0.25,1.2999999999999998,0.25,17.7,1.9999999999999982,0.04895104895104895,0.0,ATL,-0.049172946917903526,0.029498977699567473,-0.11293319954905646,55.39823008849557,44.60176991150443,220.33333333333334,127.88888888888889,-5.666666666666667,0.024488570986361577,0.044848957526846436,-0.001840924861173054,23.11111111111111
11,NO,C.Wilson,2.75,0.0,0.0,30.5,0.0,0.0,0.25,7.300000000000001,0,0.25,1.2999999999999998,0.25,17.7,1.9999999999999982,0.045307443365695796,0.0,CLE,-0.045152352720402716,0.0023940400240698182,-0.08460574244453953,54.87012987012987,45.12987012987013,224.0,118.77777777777777,-18.444444444444443,-0.003734017720691805,0.02342281819922035,-0.03822079607916432,23.0
13,NO,C.Wilson,2.75,0.0,0.0,30.5,0.0,0.0,0.25,7.300000000000001,0,0.25,1.2999999999999998,0.25,17.7,1.9999999999999982,0.04142011834319527,0.0,LA,-0.014815447310806314,0.04342915035153789,-0.06332557182624064,54.761904761904766,45.23809523809524,236.63636363636363,144.45454545454547,-21.181818181818183,0.04737120220253656,0.07282298536002742,0.021384396576269612,25.09090909090909
14,NO,C.Wilson,2.4,0.0,0.0,28.2,0.0,0.0,0.2,6.42,0,0.0,6.42,0.2,17.7,2.246666666666666,0.04,0.0,NYG,-0.019039639154900482,0.03234730056615581,-0.06197050018768171,54.79082321187584,45.209176788124154,207.91666666666666,145.91666666666666,-19.0,0.047458882631359625,0.011662423938600628,0.08843205996584068,21.25
15,NO,C.Wilson,2.1666666666666665,0.0,0.0,26.5,0.0,0.0,0.16666666666666666,5.816666666666666,0,0.0,5.816666666666666,0.16666666666666666,17.7,-2.116666666666666,0.03940886699507389,0.0,WAS,-0.024217660859961958,0.006689266334829451,-0.0503585665714444,54.46650124069479,45.53349875930521,204.15384615384616,137.07692307692307,-14.384615384615385,0.028891669665802075,0.07393810883054151,-0.020522152797457862,22.76923076923077
16,NO,C.Wilson,1.8571428571428572,3.0,0.0,22.714285714285715,0.14285714285714285,0.0,0.14285714285714285,5.677142857142857,0,0.0,5.677142857142857,0.14285714285714285,17.7,-2.163809523809524,0.038901601830663615,0.0,GB,-0.03018069935565932,-0.002471733824447207,-0.052900848966935185,55.309218203033836,44.690781796966164,234.35714285714286,100.71428571428571,-18.928571428571427,-0.061906406446570056,-0.05126303461174899,-0.07779203605078062,19.642857142857142
17,NO,C.Wilson,1.75,2.625,0.0,21.5,0.125,0.0,0.125,5.255,0,0.0,5.255,0.125,17.7,-1.9416666666666669,0.03862660944206009,0.0,LV,-0.049345227841329095,-0.00998052278539906,-0.08104459479306182,55.714285714285715,44.285714285714285,225.66666666666666,115.33333333333333,-18.2,0.008323664480792805,0.05667108544493971,-0.05630787477153933,24.666666666666668
4,PHI,S.Barkley,3.3333333333333335,0.0,117.0,17.666666666666668,0.0,1.3333333333333333,0.3333333333333333,28.133333333333336,0,0.3333333333333333,17.6,0.0,28.133333333333336,0.0,0.11,0.7325581395348837,TB,0.04880321649802707,0.014794239965430884,0.07804457949801626,52.42718446601942,47.57281553398058,229.33333333333334,135.0,-7.666666666666667,0.01817295791186964,-0.09219311178036789,0.17160871333766317,20.666666666666668
6,PHI,S.Barkley,3.0,0.0,108.75,21.25,0.0,1.0,0.25,24.5,0,0.5,15.600000000000001,0.5,33.400000000000006,-2.899999999999995,0.11538461538461539,0.6990291262135923,CLE,0.02207399763389441,0.0711483214214668,-0.015675482202699757,55.172413793103445,44.827586206896555,200.2,133.8,-15.8,-0.03763888438371729,-0.052463550380608445,-0.019306091318859516,23.0
7,PHI,S.Barkley,2.8,0.0,96.4,18.4,0.0,0.8,0.2,21.080000000000002,0,0.4,10.500000000000002,0.4,33.400000000000006,-2.8800000000000026,0.10967741935483871,0.6666666666666666,NYG,0.04989940096327443,0.07476471970514427,0.029006647937561275,53.29153605015674,46.70846394984326,213.16666666666666,117.5,-26.166666666666668,-0.013809978628072575,-0.061074769188463295,0.06383932014971212,18.166666666666668
8,PHI,S.Barkley,2.6666666666666665,0.0,109.66666666666667,17.166666666666668,0.0,0.8333333333333334,0.16666666666666666,22.016666666666666,0,0.3333333333333333,10.500000000000002,0.3333333333333333,33.4,-6.116666666666665,0.11764705882352941,0.6079545454545454,CIN,0.06639269077354183,0.12765417346463526,0.0061036125696085596,49.60835509138381,50.391644908616186,223.42857142857142,136.0,-8.142857142857142,0.046484527834997735,0.021814914661641524,0.07714191119606176,22.857142857142858
9,PHI,S.Barkley,2.4285714285714284,0.0,109.42857142857143,15.142857142857142,0.0,0.7142857142857143,0.14285714285714285,20.6,0,0.42857142857142855,11.033333333333333,0.42857142857142855,31.166666666666664,-5.200000000000001,0.1111111111111111,0.6056338028169014,JAX,0.10860599064174283,0.13627490825440164,0.07880869475118721,47.511312217194565,52.488687782805435,278.125,108.5,-12.875,0.16917136792118107,0.2620126793210304,0.0329419059676333,27.75
10,PHI,S.Barkley,2.5,0.0,115.625,18.25,0.0,0.75,0.25,22.1375,0,0.375,11.033333333333335,0.375,33.233333333333334,1.7625000000000028,0.11682242990654206,0.6215139442231076,DAL,0.09601349740085344,0.09993905015379845,0.09158681025391548,46.213592233009706,53.786407766990294,226.5,147.875,-13.125,0.14597151532674066,0.13155857833304307,0.16032363824029602,28.125
