week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,redzone_carries,redzone_targets,completion_percentage,position_ranking,position,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,third_down_completion,fourth_down_completion,success_rate,home_team,win_percentage,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against,third_down_allowed,fourth_down_allowed
13,IND,C.Wentz,0.0,232.5,13.25,0.0,1.75,0.08333333333333333,0.0,16.791666666666668,11.120000000000001,0.25,-8.491666666666669,0.08333333333333333,7.388333333333332,-4.298333333333334,10,0,0.5924170616113744,1,0,0.0,0.0392156862745098,HOU,0.06557305620940843,0.1226993440818953,0.02129334982020804,56.556291390728475,43.443708609271525,0.4217687074829932,0.6111111111111112,0.46808510638297873,1,0.5,254.1818181818182,134.8181818181818,-15.909090909090908,0.03406837530976897,0.06161503555103986,9.086129667292704e-06,26.545454545454547,0.38413361169102295,0.07722007722007722
15,IND,C.Wentz,0.0,226.76923076923077,12.846153846153847,0.0,1.6923076923076923,0.07692307692307693,0.0,16.355384615384615,5.98,0.23076923076923078,-8.055384615384616,0.15384615384615385,7.024615384615386,-2.5220512820512813,10,0,0.597752808988764,1,0,0.0,0.037037037037037035,NE,0.07426228038177567,0.13166876163934918,0.02609811243324457,54.61165048543689,45.38834951456311,0.43125,0.631578947368421,0.49019607843137253,1,0.5384615384615384,210.53846153846155,112.23076923076923,-17.076923076923077,-0.10473770434898243,-0.12717921719922662,-0.07252670010020924,14.461538461538462,0.3859275053304904,0.12648221343873517
16,IND,C.Wentz,0.0,214.64285714285714,13.142857142857142,0.0,1.6428571428571428,0.07142857142857142,0.0,15.614285714285714,17.4,0.21428571428571427,-8.667619047619047,0.14285714285714285,7.765714285714287,-3.1342857142857152,10,0,0.5917030567685589,1,0,0.0,0.046511627906976744,ARI,0.07010884335024715,0.13936969387574596,0.008018168980471753,52.974828375286044,47.025171624713956,0.4176470588235294,0.6818181818181818,0.4909090909090909,1,0.5714285714285714,214.28571428571428,110.78571428571429,-15.142857142857142,-0.11548055627241206,-0.142972189141778,-0.07566229155601482,19.285714285714285,0.36345776031434185,0.12403100775193798
17,IND,C.Wentz,0.0,215.33333333333334,12.533333333333333,0.0,1.6666666666666667,0.06666666666666667,0.0,15.733333333333333,10.92,0.2,-8.786666666666667,0.13333333333333333,7.646666666666668,-4.2333333333333325,10,0,0.5922131147540983,1,0,0.0,0.0430622009569378,LV,0.0667747718585214,0.11891981101459795,0.01938000542059677,52.67094017094017,47.32905982905983,0.42702702702702705,0.6521739130434783,0.4745762711864407,1,0.6,227.66666666666666,114.26666666666667,-11.4,0.0290961542976428,0.12549159318691927,-0.1004047888566377,24.6,0.34345351043643263,0.12867647058823528
4,SEA,R.Wilson,0.0,298.3333333333333,10.666666666666666,0.0,2.3333333333333335,0.0,0.0,22.333333333333332,22.560000000000002,0.0,0.0,0.0,0.0,0.0,0,0,0.6702127659574468,1,0,0.0,0.07272727272727272,SF,0.13701550582205768,0.019362781647472762,0.21630321124406057,59.87261146496815,40.12738853503185,0.3793103448275862,0.0,0.6,0,0.3333333333333333,263.0,113.66666666666667,-15.0,-0.025383837380850177,-0.02180558200492513,-0.03084538505989375,24.666666666666668,0.36462093862815886,0.07719298245614035
5,SEA,R.Wilson,0.0,261.0,14.5,0.0,2.25,0.25,0.0,22.39,9.08,0.0,0.0,0.0,0.0,-1.5566666666666684,1,0,0.6583333333333333,1,0,0.0,0.05063291139240506,LA,0.08497069485081817,0.02466750820101231,0.12994256286084288,57.41626794258373,42.58373205741627,0.3333333333333333,0.0,0.5384615384615384,0,0.5,292.25,124.25,-23.75,0.07230534090243927,0.04541644590251994,0.11817463237288994,23.25,0.3758620689655172,0.10810810810810811
10,SEA,R.Wilson,0.0,239.2,13.6,0.0,2.0,0.2,0.0,19.728,5.640000000000001,0.2,-10.648000000000001,0.2,7.332000000000001,-3.6413333333333355,1,0,0.6521739130434783,1,0,0.0,0.028901734104046242,GB,-0.016180383092569688,-0.06092199786543288,0.018826654407536628,56.06407322654462,43.93592677345538,0.3132530120481928,0.25,0.5,0,0.375,221.22222222222223,109.77777777777777,-17.22222222222222,-0.008145006212211366,-0.05640101009698155,0.06605998089361446,20.0,0.39316239316239315,0.11428571428571428
11,SEA,R.Wilson,0.0,226.16666666666666,16.666666666666668,0.0,1.6666666666666667,0.16666666666666666,0.0,17.38,8.479999999999999,0.3333333333333333,-10.02,0.16666666666666666,9.680000000000003,-4.953333333333331,1,0,0.6077348066298343,1,0,0.0,0.02717391304347826,ARI,-0.05110549764889536,-0.04344215768565574,-0.05662201542385151,58.06451612903226,41.935483870967744,0.336734693877551,0.2,0.4375,0,0.3333333333333333,213.4,114.1,-14.9,-0.1388845199165075,-0.1896434617198694,-0.06189301575258459,17.5,0.36345776031434185,0.12403100775193798
12,SEA,R.Wilson,0.0,223.42857142857142,14.571428571428571,0.0,1.4285714285714286,0.14285714285714285,0.0,16.10857142857143,19.48,0.42857142857142855,-8.375238095238098,0.42857142857142855,8.204761904761904,-8.375238095238096,1,0,0.5876777251184834,1,0,0.0,0.034482758620689655,WAS,-0.06309340684260484,-0.043403275803892555,-0.07714874153904894,58.34862385321101,41.65137614678899,0.32407407407407407,0.16666666666666666,0.4166666666666667,0,0.3,275.9,92.3,-10.0,0.10554650748259499,0.20102728278133122,-0.05457390773077246,26.7,0.39759036144578314,0.11290322580645161
13,SEA,R.Wilson,0.0,226.375,14.75,0.0,1.5,0.125,0.0,16.53,16.740000000000002,0.375,-8.796666666666669,0.375,7.783333333333334,-5.33,1,0,0.5877551020408164,1,0,0.0,0.037383177570093455,SF,-0.06394731792552354,-0.05804143156793715,-0.0679646941106259,59.56006768189509,40.4399323181049,0.325,0.16666666666666666,0.4358974358974359,0,0.2727272727272727,221.45454545454547,107.54545454545455,-15.363636363636363,-0.025304115517134008,-0.014795122902637247,-0.03940625634173444,22.545454545454547,0.36462093862815886,0.07719298245614035
14,SEA,R.Wilson,0.0,226.88888888888889,14.777777777777779,0.0,1.5555555555555556,0.1111111111111111,0.0,16.553333333333335,21.200000000000003,0.3333333333333333,-8.820000000000002,0.3333333333333333,7.760000000000001,-1.6533333333333342,1,0,0.6083916083916084,1,0,0.0,0.03361344537815126,HOU,-0.06832481168389185,-0.042960549315748865,-0.08554337099385834,59.72644376899696,40.27355623100304,0.32592592592592595,0.375,0.46511627906976744,0,0.3333333333333333,246.16666666666666,143.58333333333334,-15.166666666666666,0.04605899141622536,0.06452113686943003,0.02497408992370746,26.916666666666668,0.38413361169102295,0.07722007722007722
15,SEA,R.Wilson,0.0,230.2,14.1,0.0,1.6,0.1,0.0,17.018,4.24,0.3,-9.284666666666668,0.2,8.172,2.122,1,0,0.6063492063492063,1,0,0.0,0.03383458646616541,LA,-0.03578523499784727,-0.02453244615577653,-0.043697779950057566,58.93854748603352,41.06145251396648,0.34459459459459457,0.375,0.5,0,0.38461538461538464,265.2307692307692,101.23076923076923,-20.307692307692307,-0.026861202448211313,0.016289389753890535,-0.09511759374971793,20.692307692307693,0.3758620689655172,0.10810810810810811
16,SEA,R.Wilson,0.0,223.45454545454547,12.818181818181818,0.0,1.4545454545454546,0.09090909090909091,0.0,15.856363636363637,16.54,0.36363636363636365,-8.996363636363636,0.2727272727272727,8.456969696969699,-1.796363636363635,1,0,0.5959885386819485,1,0,0.0,0.031578947368421054,CHI,-0.04521715226302513,-0.024307237248817084,-0.05972222844405233,59.297789336801046,40.70221066319896,0.33962264150943394,0.3333333333333333,0.48,0,0.35714285714285715,221.0,118.85714285714286,-20.928571428571427,0.043825700560968114,0.07951422801408496,0.0009994676172278725,24.5,0.3263598326359833,0.10714285714285714
17,SEA,R.Wilson,0.0,219.91666666666666,12.833333333333334,0.0,1.5,0.08333333333333333,0.0,15.913333333333334,27.84,0.3333333333333333,-9.053333333333335,0.25,8.4,-1.92,2,0,0.5925925925925926,1,0,0.0,0.032679738562091505,DET,-0.03554544982634011,-0.009356055367090976,-0.05389470709078218,59.00243309002433,40.99756690997567,0.33727810650887574,0.3,0.5,0,0.3333333333333333,255.0,126.93333333333334,-12.066666666666666,0.08636004628003525,0.16154474783649325,-0.0020400184953725995,24.933333333333334,0.36086956521739133,0.12096774193548387
4,DET,J.Goff,0.0,267.0,21.333333333333332,0.0,1.6666666666666667,0.0,0.0,18.813333333333333,16.76,0.3333333333333333,-9.733333333333333,0.3333333333333333,10.10666666666667,0.0,0,0,0.6564885496183206,1,0,0.0,0.03125,CHI,-0.04425877327739184,-0.06375644732781531,-0.03390063393810437,65.34653465346535,34.65346534653465,0.3235294117647059,0.2857142857142857,0.45454545454545453,1,0.0,239.33333333333334,115.0,-26.666666666666668,-0.0448217310071061,-0.07413639429383481,-0.009034999202528309,25.666666666666668,0.3263598326359833,0.10714285714285714
5,DET,J.Goff,0.0,275.0,18.0,0.0,1.75,0.0,0.0,18.3,6.120000000000001,0.25,-9.22,0.25,10.620000000000001,-3.540000000000001,2,0,0.6358381502890174,1,0,0.0,0.045454545454545456,MIN,-0.03061919277265867,-0.13435777075314248,0.026807520037966312,64.68401486988847,35.31598513011153,0.3333333333333333,0.3,0.4666666666666667,1,0.0,277.0,135.5,-25.0,0.02591210587708208,0.03599414773530832,0.01368874539409985,23.0,0.3333333333333333,0.09818181818181818
6,DET,J.Goff,0.0,260.6,14.4,0.0,1.4,0.0,0.0,15.864,8.18,0.4,-8.264,0.2,13.056000000000001,-5.210666666666667,2,0,0.6150234741784038,1,0,0.0,0.03571428571428571,CIN,-0.0729848119753063,-0.09767476804794997,-0.05896187575929023,64.26426426426426,35.73573573573574,0.32142857142857145,0.2727272727272727,0.42105263157894735,1,0.0,264.6,100.6,-18.6,-0.02297084787561193,0.028321862489849376,-0.11240429158974957,18.8,0.3694915254237288,0.0784313725490196
7,DET,J.Goff,0.0,250.83333333333334,12.166666666666666,0.0,1.1666666666666667,0.0,0.0,14.583333333333334,11.020000000000001,0.3333333333333333,-7.433333333333334,0.16666666666666666,14.336666666666668,-4.23,2,0,0.62109375,1,0,0.0,0.031007751937984496,LA,-0.09050234367447578,-0.1109325391339737,-0.07938106792031362,65.22842639593908,34.77157360406091,0.32857142857142857,0.3076923076923077,0.391304347826087,1,0.0,282.3333333333333,107.83333333333333,-26.166666666666668,-0.018082125697571595,-0.021385243793760392,-0.012026409187892106,20.166666666666668,0.3758620689655172,0.10810810810810811
8,DET,J.Goff,0.0,253.28571428571428,10.857142857142858,0.0,1.1428571428571428,0.0,0.0,14.074285714285713,8.88,0.14285714285714285,-7.954285714285712,0.14285714285714285,14.845714285714289,-5.6342857142857135,2,0,0.6198630136986302,1,0,0.0,0.025806451612903226,PHI,-0.06874331704032298,-0.08746511338090876,-0.0581014538572532,64.05228758169935,35.947712418300654,0.3411764705882353,0.375,0.37037037037037035,1,0.0,229.28571428571428,130.28571428571428,-10.285714285714286,0.08256678916587089,0.14920883688822445,0.004546830856773965,25.285714285714285,0.406,0.10317460317460317
10,DET,J.Goff,0.0,249.375,9.5,0.0,1.0,0.0,0.0,13.424999999999999,4.5600000000000005,0.125,-7.304999999999998,0.125,15.495000000000003,-4.064999999999998,2,0,0.6204819277108434,1,0,0.0,0.023255813953488372,PIT,-0.10630503501718602,-0.09154632940989747,-0.11447908735353042,64.67181467181467,35.32818532818533,0.3434343434343434,0.38095238095238093,0.3870967741935484,1,0.0,256.625,106.75,-16.125,0.02998535765246149,0.09209738970843226,-0.0641531909323692,21.125,0.3553113553113553,0.08116883116883117
12,DET,J.Goff,0.0,234.33333333333334,8.444444444444445,0.0,0.8888888888888888,0.0,0.0,12.44,12.84,0.2222222222222222,-7.099999999999999,0.2222222222222222,11.240000000000002,-4.286666666666665,2,0,0.6094182825484764,1,0,0.0,0.017167381974248927,CHI,-0.11642695637899331,-0.04303071172149953,-0.16334604116004367,61.23417721518988,38.765822784810126,0.3203125,0.43478260869565216,0.3684210526315789,1,0.05,238.9,122.0,-23.5,0.040004288593214594,0.058095817617573535,0.017151830878234815,24.0,0.3263598326359833,0.10714285714285714
13,DET,J.Goff,0.0,228.0,7.6,0.0,1.0,0.0,0.0,12.48,19.939999999999998,0.2,-7.14,0.1,16.44,-3.7200000000000006,2,0,0.6227390180878553,1,0,0.0,0.015873015873015872,MIN,-0.1140228941231315,-0.04933433572677012,-0.15586126522525579,61.00443131462334,38.99556868537666,0.32608695652173914,0.43478260869565216,0.3902439024390244,1,0.045454545454545456,266.1818181818182,132.0,-20.545454545454547,-0.0013067367537716876,-0.036393136002804256,0.04633566490210528,24.545454545454547,0.3333333333333333,0.09818181818181818
14,DET,J.Goff,0.0,234.1818181818182,7.0,0.0,1.1818181818181819,0.0,0.0,13.158181818181818,11.6,0.18181818181818182,-7.8181818181818175,0.18181818181818182,11.271818181818182,-0.7115151515151528,2,0,0.62004662004662,1,0,0.0,0.017985611510791366,DEN,-0.11356221518767878,-0.07639116980625156,-0.1376436825115379,60.991957104557635,39.00804289544236,0.31543624161073824,0.4230769230769231,0.4222222222222222,1,0.125,235.08333333333334,105.08333333333333,-14.75,-0.002933195751504992,-0.016780669012387197,0.018309523085977403,17.166666666666668,0.3796680497925311,0.108
15,DET,J.Goff,0.0,232.58333333333334,7.25,0.0,1.1666666666666667,0.0,0.0,13.028333333333334,20.64,0.16666666666666666,-7.6883333333333335,0.16666666666666666,11.401666666666666,1.7650000000000006,3,0,0.6170212765957447,1,0,0.0,0.020134228187919462,ARI,-0.12067223559176014,-0.06990479057213003,-0.15304567879268371,61.386138613861384,38.613861386138616,0.31901840490797545,0.45161290322580644,0.40816326530612246,1,0.11538461538461539,216.3846153846154,109.61538461538461,-16.0,-0.12342315249258419,-0.17172573561157115,-0.04978150937675162,18.46153846153846,0.36345776031434185,0.12403100775193798
4,SF,J.Garoppolo,0.0,253.33333333333334,7.333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,16.2,8.600000000000001,0.0,0.0,0.0,0.0,0.0,1,0,0.6464646464646465,1,0,0.0,0.07792207792207792,SEA,0.09391940803298038,-0.09098404536405999,0.24800561919718067,54.644808743169406,45.3551912568306,0.48484848484848486,1.0,0.7,0,0.6666666666666666,297.0,155.33333333333334,-21.666666666666668,0.07510029845736205,0.16208725196564452,-0.026243725047433077,26.333333333333332,0.33970276008492567,0.06390977443609022
7,SF,J.Garoppolo,0.0,231.25,5.5,0.0,1.25,0.25,0.0,14.3,5.24,0.0,0.0,0.0,0.0,-0.15333333333333243,1,0,0.6341463414634146,1,0,0.0,0.047619047619047616,IND,0.0190711457570639,-0.11096806976910556,0.1243409868972963,55.23809523809524,44.761904761904766,0.3620689655172414,0.5,0.5555555555555556,0,0.4,265.1666666666667,111.66666666666667,-13.333333333333334,0.06436975844317155,0.22087018474084044,-0.13516828508635628,21.833333333333332,0.37093275488069416,0.1282051282051282
8,SF,J.Garoppolo,0.0,221.2,4.4,0.0,1.2,0.2,0.0,12.488,27.28,0.2,-7.247999999999999,0.2,7.072000000000003,-3.1146666666666647,1,0,0.6143790849673203,1,0,0.0,0.04697986577181208,CHI,-0.022196494731464997,-0.10259637982087169,0.042694783081812446,55.434782608695656,44.565217391304344,0.3235294117647059,0.5,0.5238095238095238,0,0.3333333333333333,234.85714285714286,120.57142857142857,-23.142857142857142,0.015153887384076678,0.034118795353398006,-0.009850125357598362,23.142857142857142,0.3263598326359833,0.10714285714285714
9,SF,J.Garoppolo,0.0,238.0,4.333333333333333,0.0,1.0,0.5,0.0,14.953333333333333,19.340000000000003,0.3333333333333333,-8.033333333333331,0.16666666666666666,12.326666666666668,-1.2466666666666644,3,0,0.6132596685082873,1,0,0.0,0.05232558139534884,ARI,0.039578148827049894,-0.044787817404697984,0.10843288359914906,55.36992840095465,44.630071599045344,0.33766233766233766,0.5454545454545454,0.52,0,0.42857142857142855,206.5,117.25,-15.125,-0.15240733823001212,-0.22798426163055377,-0.03963548917684786,15.5,0.36345776031434185,0.12403100775193798
10,SF,J.Garoppolo,0.0,250.57142857142858,4.142857142857143,0.0,1.1428571428571428,0.42857142857142855,0.0,15.58,15.379999999999999,0.2857142857142857,-8.66,0.14285714285714285,11.700000000000001,1.7066666666666688,3,0,0.6150442477876106,1,0,0.0,0.04945054945054945,LA,0.01567272045713839,-0.05251529979519705,0.06496218827998759,58.31578947368421,41.68421052631579,0.3448275862068966,0.5454545454545454,0.5357142857142857,0,0.375,270.1111111111111,100.11111111111111,-23.666666666666668,-0.023305758040688154,-0.032262311736054525,-0.00739721266748982,20.444444444444443,0.3758620689655172,0.10810810810810811
11,SF,J.Garoppolo,0.0,242.0,3.75,0.0,1.25,0.375,0.0,15.555,15.64,0.25,-8.634999999999998,0.125,11.725000000000001,5.111666666666668,3,0,0.6260162601626016,1,0,0.0,0.044444444444444446,JAX,0.03274883353090075,-0.06621776069529879,0.11412902947997072,55.20446096654275,44.795539033457246,0.37623762376237624,0.5384615384615384,0.5625,0,0.4444444444444444,270.0,102.22222222222223,-14.333333333333334,0.09599571677902632,0.18355327213111713,-0.022726392172961227,23.77777777777778,0.36538461538461536,0.11895910780669144
12,SF,J.Garoppolo,0.0,234.66666666666666,4.0,0.0,1.3333333333333333,0.3333333333333333,0.0,15.564444444444442,11.200000000000001,0.2222222222222222,-8.644444444444442,0.1111111111111111,11.715555555555559,1.2222222222222232,3,0,0.6296296296296297,1,0,0.0,0.04182509505703422,MIN,0.04885739217132189,-0.051499657733840784,0.13759754883987407,53.32225913621262,46.67774086378738,0.3893805309734513,0.5714285714285714,0.5833333333333334,0,0.5,269.8,126.4,-21.1,-0.011857366762697453,-0.047704848760636215,0.0394697097343512,23.6,0.3333333333333333,0.09818181818181818
13,SF,J.Garoppolo,0.0,234.2,3.6,0.0,1.3,0.3,0.0,15.128,15.96,0.2,-8.207999999999998,0.1,12.152000000000001,-1.0546666666666678,3,0,0.62751677852349,1,0,0.0,0.040268456375838924,SEA,0.05442467159112072,-0.03460659819659822,0.1358396970607162,52.32383808095952,47.676161919040474,0.392,0.5714285714285714,0.5897435897435898,0,0.5454545454545454,280.8181818181818,125.27272727272727,-11.363636363636363,0.03873082052453815,0.10535522773498582,-0.0503645405971256,20.545454545454547,0.33970276008492567,0.06390977443609022
14,SF,J.Garoppolo,0.0,240.0909090909091,3.272727272727273,0.0,1.3636363636363635,0.2727272727272727,0.0,15.203636363636365,20.14,0.18181818181818182,-8.283636363636365,0.09090909090909091,12.076363636363636,-0.9369696969696975,3,0,0.6291793313069909,1,0,0.0,0.040372670807453416,CIN,0.050412496826675014,-0.037211862277258104,0.12972560235706435,52.63157894736842,47.368421052631575,0.3851851851851852,0.5625,0.5813953488372093,0,0.5,269.9166666666667,92.5,-16.166666666666668,-0.04982591177455317,-0.04148187182094091,-0.06507536410356878,20.75,0.3694915254237288,0.0784313725490196
15,SF,J.Garoppolo,0.0,244.75,3.25,0.0,1.4166666666666667,0.25,0.0,15.615,13.8,0.16666666666666666,-8.695,0.08333333333333333,11.665000000000001,0.15166666666666728,3,0,0.624,1,0,0.0,0.040697674418604654,ATL,0.05440026880994309,-0.03108681642659261,0.12811739303565142,53.855878634639694,46.144121365360306,0.38,0.5625,0.5869565217391305,0,0.5384615384615384,256.38461538461536,115.0,-11.23076923076923,0.06117304566008931,0.13300058715517457,-0.037849316458857696,25.307692307692307,0.40301724137931033,0.09090909090909091
16,SF,J.Garoppolo,0.0,244.0,3.3076923076923075,0.0,1.3846153846153846,0.23076923076923078,0.0,15.475384615384616,13.180000000000001,0.15384615384615385,-8.555384615384614,0.07692307692307693,11.804615384615385,1.1579487179487202,3,0,0.6331658291457286,1,0,0.0,0.04521276595744681,TEN,0.07022657539905419,-0.01690603555967964,0.14761147417290685,53.128689492325854,46.871310507674146,0.391304347826087,0.5625,0.5918367346938775,0,0.5714285714285714,258.2857142857143,85.21428571428571,-18.928571428571427,-0.03796717612746585,-0.03914431338051836,-0.03581040787187302,22.071428571428573,0.3650485436893204,0.10861423220973783
5,SF,T.Lance,0.0,54.0,14.666666666666666,0.0,1.0,0.3333333333333333,0.0,10.293333333333335,14.579999999999998,0.0,0.0,0.3333333333333333,10.086666666666668,0.0,3,0,0.5,2,0,0.0,0.06862745098039216,ARI,0.09076883110133421,-0.08268541607137118,0.22777254807107977,55.859375,44.140625,0.3829787234042553,0.8,0.6428571428571429,0,0.5,238.75,134.0,-18.75,-0.07328225329511544,-0.14755419020668614,0.04115715970128437,18.25,0.36345776031434185,0.12403100775193798
11,SF,T.Lance,0.0,88.5,33.25,0.0,0.75,0.25,0.0,11.365,0.4,0.25,-6.965,0.25,9.015000000000002,2.321666666666667,5,0,0.49019607843137253,2,0,0.0,0.08444444444444445,JAX,0.03274883353090075,-0.06621776069529879,0.11412902947997072,55.20446096654275,44.795539033457246,0.37623762376237624,0.5384615384615384,0.5625,0,0.4444444444444444,270.0,102.22222222222223,-14.333333333333334,0.09599571677902632,0.18355327213111713,-0.022726392172961227,23.77777777777778,0.36538461538461536,0.11895910780669144
17,SF,T.Lance,0.0,70.8,27.4,0.0,0.6,0.2,0.0,9.172,19.060000000000002,0.2,-8.772,0.2,11.208000000000002,2.6146666666666665,5,0,0.49019607843137253,2,0,0.0,0.050505050505050504,HOU,0.06656064429284334,-0.01459749366075217,0.13658950172537615,53.812154696132595,46.187845303867405,0.3905325443786982,0.5555555555555556,0.5849056603773585,0,0.5333333333333333,250.66666666666666,139.93333333333334,-14.066666666666666,0.05537818927598772,0.08781461054241117,0.016605350831937326,26.733333333333334,0.38413361169102295,0.07722007722007722
4,MIA,J.Brissett,0.0,128.0,16.333333333333332,0.0,0.0,0.3333333333333333,0.0,8.753333333333332,14.759999999999998,0.3333333333333333,-8.353333333333332,0.3333333333333333,11.546666666666669,1.7763568394002505e-15,2,0,0.5894736842105263,1,0,0.0,0.05357142857142857,IND,-0.20852301786650956,-0.15838377471081924,-0.2345954243074685,66.3265306122449,33.6734693877551,0.4,0.375,0.36363636363636365,0,0.3333333333333333,240.0,141.0,-10.0,0.07216305660517969,0.22715975947047884,-0.0709108229627888,26.666666666666668,0.37093275488069416,0.1282051282051282
5,MIA,J.Brissett,0.0,145.75,14.25,0.0,0.5,0.25,0.0,10.254999999999999,15.0,0.25,-9.854999999999999,0.25,10.045000000000002,3.285,3,0,0.59375,1,0,0.0,0.05714285714285714,TB,-0.16134054389748315,-0.1790696351758757,-0.1521936878876118,66.53061224489795,33.46938775510204,0.375,0.5,0.3333333333333333,0,0.25,338.25,48.25,-14.0,0.03632778098103798,0.17093247086692726,-0.3433779860105004,26.25,0.3895131086142322,0.08741258741258741
6,MIA,J.Brissett,0.0,171.6,11.4,0.0,0.8,0.2,0.0,11.204,1.0,0.2,-10.804,0.2,9.096,5.482666666666667,3,0,0.6058823529411764,1,0,0.0,0.05063291139240506,JAX,-0.13767204287029466,-0.16468511657052057,-0.12545507486516735,69.25675675675676,30.743243243243246,0.36507936507936506,0.5,0.3333333333333333,0,0.2,296.0,115.8,-9.4,0.1989708493654275,0.3622034057888632,0.026198727956206615,28.0,0.36538461538461536,0.11895910780669144
9,MIA,J.Brissett,0.0,147.16666666666666,9.5,0.0,0.6666666666666666,0.16666666666666666,0.0,9.503333333333334,8.459999999999999,0.3333333333333333,-8.803333333333335,0.16666666666666666,10.796666666666667,0.7499999999999982,3,0,0.6081871345029239,2,0,0.0,0.028169014084507043,HOU,-0.07482920749264114,-0.13835118767116333,-0.04336139577343475,67.26907630522089,32.730923694779115,0.4095238095238095,0.5384615384615384,0.3793103448275862,0,0.125,260.5,146.875,-13.0,0.11097436797419086,0.17058212617429394,0.043850848957553035,30.125,0.38413361169102295,0.07722007722007722
10,MIA,J.Brissett,0.0,161.0,9.142857142857142,0.0,0.7142857142857143,0.14285714285714285,0.0,9.354285714285712,6.640000000000001,0.2857142857142857,-8.654285714285713,0.14285714285714285,10.945714285714288,-1.200952380952378,3,0,0.5963302752293578,2,0,0.0,0.024096385542168676,BAL,-0.08994070595823142,-0.17680559742683202,-0.0465082602239311,67.01754385964912,32.98245614035088,0.4297520661157025,0.5384615384615384,0.40625,0,0.2222222222222222,295.25,90.25,-14.125,0.06622101715266811,0.14004360207624694,-0.06979150294895592,23.625,0.32548179871520344,0.10507246376811594
15,MIA,J.Brissett,0.0,160.375,8.5,0.0,0.625,0.125,0.0,9.015,0.2,0.25,-8.315000000000001,0.125,11.285,-3.6483333333333334,3,0,0.5802469135802469,2,0,0.0,0.014545454545454545,NYJ,-0.051668146638278296,-0.1655386335895202,0.013463149161088475,63.90887290167866,36.09112709832134,0.423728813559322,0.6,0.4666666666666667,0,0.46153846153846156,269.9230769230769,134.76923076923077,-18.46153846153846,0.12997483301275248,0.23290920093333226,0.005180747173554987,30.53846153846154,0.37606837606837606,0.10424710424710425
5,HOU,D.Mills,0.0,119.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,4.126666666666667,24.68,0.3333333333333333,-8.446666666666667,0.3333333333333333,6.593333333333332,-8.881784197001252e-16,0,0,0.5135135135135135,2,0,0.0,0.030612244897959183,NE,-0.15081703127409787,-0.2283322181080405,-0.08206443077790525,53.6036036036036,46.3963963963964,0.41509433962264153,0.3333333333333333,0.35714285714285715,1,0.25,202.25,119.75,-17.25,-0.046663881860649986,-0.11080614877932358,0.032189914167811154,16.0,0.3859275053304904,0.12648221343873517
6,HOU,D.Mills,0.0,167.25,0.75,0.0,1.25,0.0,0.0,9.265,6.220000000000001,0.25,-13.585,0.25,15.415,1.0949999999999989,0,0,0.5566037735849056,2,0,0.0,0.03333333333333333,IND,-0.07839947589408988,-0.23882116794808056,0.05784908448053236,54.31654676258992,45.68345323741007,0.417910447761194,0.6666666666666666,0.3888888888888889,1,0.2,270.6,109.2,-13.2,0.13528512200788992,0.3340071191432254,-0.1074287676230542,25.6,0.37093275488069416,0.1282051282051282
7,HOU,D.Mills,0.0,182.4,1.6,0.0,1.0,0.0,0.0,8.656,3.4000000000000004,0.2,-12.976,0.2,16.024,0.20399999999999885,0,0,0.5827814569536424,2,0,0.0,0.033783783783783786,ARI,-0.10817853330141626,-0.24292537176966594,0.0003281313598584184,55.68181818181818,44.31818181818182,0.44047619047619047,0.625,0.3181818181818182,1,0.16666666666666666,223.5,124.33333333333333,-17.333333333333332,-0.14640846290830398,-0.2119321932820712,-0.04812286734765318,16.166666666666668,0.36345776031434185,0.12403100775193798
8,HOU,D.Mills,0.0,174.5,1.3333333333333333,0.0,0.8333333333333334,0.0,0.0,7.78,20.4,0.16666666666666666,-12.100000000000001,0.16666666666666666,16.9,3.6533333333333315,0,0,0.6,2,0,0.0,0.03067484662576687,LA,-0.1589328547563836,-0.2577689920037375,-0.08447334328752504,57.356608478803,42.643391521197,0.4020618556701031,0.5,0.2692307692307692,1,0.14285714285714285,282.7142857142857,112.42857142857143,-23.428571428571427,-0.007295280454045251,-0.00836582679944229,-0.0054108684659487,20.0,0.3758620689655172,0.10810810810810811
13,HOU,D.Mills,0.0,193.85714285714286,1.1428571428571428,0.0,1.0,0.0,0.0,9.582857142857142,3.06,0.2857142857142857,-10.042857142857141,0.2857142857142857,12.957142857142857,0.4238095238095241,1,0,0.6140350877192983,3,0,0.0,0.024096385542168676,IND,-0.17831570921274478,-0.20323815210305754,-0.16062009935566637,58.63141524105754,41.368584758942454,0.391025641025641,0.5714285714285714,0.2926829268292683,1,0.18181818181818182,253.66666666666666,111.0,-12.583333333333334,0.03901271071794747,0.09714310349348629,-0.047391988747734384,23.083333333333332,0.37093275488069416,0.1282051282051282
